,total_memory,free_memory,available_memory,cache_memory,swap_total_memory,app_total_memory,app_free_memory,app_used_memory,no_of_processor,max_cpu_frequency,cputime,current,voltage,process,time,energy,Device,label
138,2859376,66670.1085271318,541.468992248062,488230.51162790705,2097148,10463205.240310099,2519867.1627907003,7943338.07751938,8,1804800.0,470040.99224806204,-359.67829457364303,4047.0,20,257943,375466.48877068603,a30,0
139,2859376,84063.435483871,526.439516129032,455534.08064516104,2097148,13195356.2258065,4043411.35483871,9151944.87096774,8,1804800.0,473663.858870968,-412.661290322581,4047.0,20,29961,50036.075688629004,a30,0
140,2859376,81338.1034482759,529.758620689655,461554.051724138,2097148,7789430.89655173,1728587.27586207,6060843.62068965,8,1804800.0,477780.50862069,-452.887931034483,4047.0,20,31672,58049.6279348276,a30,0
141,2859376,64407.4912280702,543.434210526316,492499.719298246,2097148,7867666.73684211,1742912.31578947,6124754.42105263,8,1804800.0,481823.399122807,-394.429824561404,4047.0,20,30480,48653.9286,a30,0
142,2859376,77332.76190476191,507.51515151515196,442830.164502165,2097148,7880963.84415584,1756600.0,6124363.84415584,8,1804800.0,485805.939393939,-403.350649350649,4047.0,20,30890,50423.602807013,a30,0
143,2859376,66447.9307359307,473.082251082251,418460.86580086604,2097148,7918340.01731602,1765545.24675325,6152794.77056277,8,1804800.0,489809.965367965,-356.991341991342,4051.0,20,30665,44346.8621232684,a30,0
144,2859376,58930.3376623377,458.311688311688,410854.97835497797,2097148,7941399.51515152,1664270.61471861,6277128.9004329005,8,1804800.0,493806.675324675,-358.077922077922,4051.0,20,30252,43882.754433039,a30,0
145,2859376,74019.63179916321,456.26359832635995,393655.012552301,2097148,7917279.39748954,1755441.80753138,6161837.58995816,8,1804800.0,497824.192468619,-390.02510460251,4051.0,20,31161,49234.1213245858,a30,0
146,2859376,78103.6909871245,460.43347639485,393874.334763949,2097148,8035528.03433476,1688261.73390558,6347266.30042919,8,1804800.0,501856.62231759704,-367.103004291845,4051.0,20,30650,45580.665387339104,a30,0
147,2859376,66671.15418502201,446.396475770925,390882.607929515,2097148,8117120.70484582,1795698.00881057,6321422.69603524,8,1804800.0,505845.37004405295,-373.246696035242,4051.0,20,30336,45868.710484017596,a30,0
148,2859376,84386.2577777778,465.235555555556,392443.466666667,2097148,8148070.61333333,1796657.10222222,6351413.51111111,8,1804800.0,509839.04,-365.071111111111,4051.0,20,29973,44327.1617504133,a30,0
149,2859376,79463.8009049774,466.289592760181,398553.936651584,2097148,8044820.74208145,1653781.93665158,6391038.80542987,8,1804800.0,513741.20361991,-343.37556561086,4021.0,20,29797,41141.1097103258,a30,0
252,2859376,117732.68441064599,645.057034220532,543365.885931559,2097148,16282806.6311787,5662060.34980989,10620746.2813688,8,1804800.0,276597.874524715,-275.882129277567,4084.0,20,28153,31720.058747391602,a30,0
253,2859376,128885.578947368,655.830827067669,543221.8195488721,2097148,16232589.8947368,6225368.7518797,10007221.1428571,8,1804800.0,279890.34962406,-272.845864661654,4084.0,20,28469,31723.078193578902,a30,0
254,2859376,120908.242424242,648.405303030303,543626.196969697,2097148,16381036.1818182,5510918.15151515,10870118.030303,8,1804800.0,283176.977272727,-292.594696969697,4084.0,20,28301,33818.4707673485,a30,0
255,2859376,116625.292307692,645.292307692308,544674.369230769,2097148,16421410.984615399,5929818.12307692,10491592.8615385,8,1804800.0,286445.161538462,-281.107692307692,4084.0,20,27902,32032.7185368615,a30,0
256,2859376,113968.40754717,642.403773584906,544389.388679245,2097148,16481810.1433962,5907560.45283019,10574249.690566,8,1804800.0,289713.743396226,-275.31320754717,4084.0,20,28291,31809.810239064198,a30,0
257,2859376,116408.164179105,645.727611940299,545401.358208955,2097148,16574321.164179098,5860215.34328358,10714105.8208955,8,1804800.0,293040.45895522396,-276.511194029851,4084.0,20,28664,32369.444479403,a30,0
258,2859376,117164.621212121,647.439393939394,546349.712121212,2097148,16567359.151515197,5721229.60606061,10846129.5454545,8,1804800.0,296359.545454545,-274.776515151515,4084.0,20,28368,31834.208982545497,a30,0
259,2859376,108965.121212121,642.212121212121,549204.696969697,2097148,16665612.3636364,5811244.66666667,10854367.6969697,8,1804800.0,299664.34469697,-283.045454545455,4084.0,20,28282,32692.7938716364,a30,0
260,2859376,124677.644444444,657.633333333333,549230.2814814821,2097148,16133710.8740741,5558127.05185185,10575583.8222222,8,1804800.0,303082.611111111,-278.759259259259,4084.0,20,28862,32858.0251411852,a30,0
261,2859376,120298.40287769801,652.989208633094,548890.115107914,2097148,16160883.5107914,5788435.79856115,10372447.712230198,8,1804800.0,306479.341726619,-275.58273381295,4084.0,20,29737,33468.395337036,a30,0
262,2859376,117644.256603774,650.384905660377,548791.4264150939,2097148,16273192.5132075,5895592.90566038,10377599.6075472,8,1804800.0,309842.641509434,-273.709433962264,4084.0,20,28407,31754.1777290717,a30,0
263,2859376,95767.9233716475,637.080459770115,556939.616858238,2097148,16386959.295019198,5872745.80842912,10514213.48659,8,1804800.0,313134.43678160897,-301.586206896552,4073.0,20,28120,34541.500653793104,a30,0
264,2859376,83615.032967033,613.96336996337,545565.391941392,2097148,16357990.3003663,5807674.49084249,10550315.8095238,8,1804800.0,316483.897435897,-334.062271062271,4073.0,20,29413,40020.3757862674,a30,0
265,2859376,77917.52727272731,611.447272727273,548694.763636364,2097148,16419917.1490909,5744688.98909091,10675228.16,8,1804800.0,319894.952727273,-276.647272727273,4073.0,20,29490,33228.870240218195,a30,0
266,2859376,83599.7164179105,615.858208955224,547529.850746269,2097148,16504056.5671642,5773318.68656716,10730737.880597001,8,1804800.0,323286.921641791,-277.235074626866,4073.0,20,28731,32442.4263042425,a30,0
267,2859376,80430.8464419476,612.014981273408,546852.674157303,2097148,16511112.7191011,5861624.9588015,10649487.7602996,8,1804800.0,326615.265917603,-274.685393258427,4073.0,20,28583,31978.4776614944,a30,0
268,2859376,84365.0222222222,614.7,545645.451851852,2097148,16565092.3259259,5901393.98518519,10663698.3407407,8,1804800.0,329961.181481481,-280.611111111111,4073.0,20,28939,33075.2239387222,a30,0
269,2859376,87557.4887218045,618.770676691729,546567.744360902,2097148,16676721.5338346,5681318.10526316,10995403.428571401,8,1804800.0,333308.69924812,-278.639097744361,4073.0,20,28558,32410.3898143308,a30,0
270,2859376,84207.1212121212,614.94696969697,546048.181818182,2097148,16133706.5151515,5940410.93939394,10193295.575757599,8,1804800.0,336715.287878788,-273.92803030302997,4073.0,20,28235,31502.0398717235,a30,0
271,2859376,80777.0827067669,604.778195488722,538969.563909774,2097148,16269981.8345865,5222491.84962406,11047489.9849624,8,1804800.0,340006.289473684,-283.488721804511,4073.0,20,28538,32951.3892548571,a30,0
272,2859376,92869.6928838951,610.805243445693,533152.5992509361,2097148,16260967.5505618,6031040.68913858,10229926.8614232,8,1804800.0,343322.651685393,-277.88764044943804,4073.0,20,28649,32425.979864764,a30,0
273,2859376,91806.83524904211,609.716475095785,533067.448275862,2097148,16362960.919540199,5781908.81226054,10581052.1072797,8,1804800.0,346618.05363984697,-277.27969348659,4073.0,20,27993,31614.1798426437,a30,0
274,2859376,92519.39849624061,610.43984962406,533083.714285714,2097148,16323094.766917301,5918696.48120301,10404398.2857143,8,1804800.0,349908.338345865,-276.16541353383496,4073.0,20,28440,31989.9299819549,a30,0
275,2859376,101493.064638783,618.577946768061,532469.049429658,2097148,16346600.425855499,6025987.74144487,10320612.6844106,8,1804800.0,353203.125475285,-278.954372623574,4073.0,20,28186,32024.402167186297,a30,0
276,2859376,93103.39622641509,618.932075471698,541283.305660377,2097148,16394964.709433999,6023062.52075472,10371902.1886792,8,1804800.0,356500.72452830203,-278.867924528302,4073.0,20,28427,32288.2125920755,a30,0
277,2859376,87191.2481203007,616.9360902255639,545037.8045112779,2097148,16514161.503759399,5735848.09022556,10778313.413533801,8,1804800.0,359821.24436090206,-279.37218045112803,4073.0,20,28549,32485.418654515,a30,0
278,2859376,95812.1454545455,620.578181818182,540153.0763636361,2097148,16540795.665454501,5474279.12727273,11066516.5381818,8,1804800.0,363208.498181818,-279.003636363636,4073.0,20,29489,33510.763221898196,a30,0
279,2859376,101454.04411764699,625.095588235294,539204.911764706,2097148,16589639.1176471,6017539.17647059,10572099.9411765,8,1804800.0,366620.345588235,-275.224264705882,4073.0,20,29190,32721.652275992597,a30,0
280,2859376,101264.45627376401,621.0684410646389,535245.0798479089,2097148,16099795.346007599,5962448.97338403,10137346.3726236,8,1804800.0,370052.28517110297,-282.011406844106,4073.0,20,28204,32396.0299039848,a30,0
281,2859376,104894.64638783301,624.7452471482891,535369.323193916,2097148,16201815.3307985,5678154.22053232,10523661.1102662,8,1804800.0,373329.673003802,-280.380228136882,4069.0,20,28150,32115.4102243346,a30,0
282,2859376,100133.29850746301,620.414179104478,535653.820895522,2097148,16306144.0895522,6089309.91044776,10216834.1791045,8,1804800.0,376633.388059701,-273.421641791045,4069.0,20,28656,31881.309037791,a30,0
283,2859376,111487.12267658,627.1821561338289,531319.092936803,2097148,16307980.074349402,5893408.47583643,10414571.598513,8,1804800.0,379973.888475836,-307.52044609665404,4069.0,20,28901,36163.8413910297,a30,0
284,2859376,143577.140740741,663.492592592593,536326.607407407,2097148,16347508.711111099,6083766.19259259,10263742.5185185,8,1804800.0,383336.118518518,-318.355555555556,4069.0,20,28980,37540.366136000004,a30,0
285,2859376,70071.3358490566,583.060377358491,527476.362264151,2097148,12064836.7396226,4067721.29811321,7997115.44150943,8,1804800.0,387147.709433962,-397.471698113208,4069.0,20,32016,51779.871865358495,a30,0
286,2859376,98193.6029962547,593.2434456928839,509746.77153558104,2097148,16550731.8951311,5702438.50187266,10848293.3932584,8,1804800.0,390735.558052434,-310.60674157303396,4069.0,20,28650,36209.5555213483,a30,0
287,2859376,104734.821818182,604.9490909090911,515250.821818182,2097148,16496898.123636402,5905626.09454546,10591272.0290909,8,1804800.0,394116.84727272706,-280.07272727272704,4010.0,20,29406,33025.632658909104,a30,0
288,2859376,100996.28252788099,601.4052044609671,515383.776951673,2097148,16643998.4535316,5507980.81784387,11136017.6356877,8,1804800.0,397496.26765799295,-273.828996282528,4010.0,20,28791,31614.080634200698,a30,0
289,2859376,98199.1111111111,599.290322580645,515999.254480287,2097148,16556991.827957,5371448.60215054,11185543.2258065,8,1804800.0,400915.501792115,-281.971326164875,4010.0,20,29889,33795.6422806452,a30,0
290,2859376,112421.681818182,614.787878787879,517673.272727273,2097148,16163666.969697,5846165.96969697,10317501.0,8,1804800.0,404382.147727273,-278.723484848485,4010.0,20,28280,31608.0236075758,a30,0
291,2859376,109841.992509363,612.2696629213481,517635.760299625,2097148,16258426.636704098,5582674.00749064,10675752.629213499,8,1804800.0,407680.88014981296,-272.677902621723,4010.0,20,28529,31194.703814419503,a30,0
292,2859376,105617.977186312,608.4486692015209,517978.433460076,2097148,16325697.125475302,5997052.28897338,10328644.8365019,8,1804800.0,410971.475285171,-282.927756653992,4010.0,20,28136,31921.425998479102,a30,0
293,2859376,101766.62686567199,606.007462686567,519323.417910448,2097148,16356196.746268699,5768115.04477612,10588081.7014925,8,1804800.0,414272.865671642,-273.402985074627,4010.0,20,28665,31426.757234328397,a30,0
294,2859376,96731.3082706767,600.9360902255639,519171.563909774,2097148,16366639.819548901,5745109.62406015,10621530.195488699,8,1804800.0,417586.823308271,-279.575187969925,4010.0,20,28422,31863.8048298496,a30,0
295,2859376,97588.0,601.475836431227,518834.92936803,2097148,16400386.1710037,5737640.41635688,10662745.7546468,8,1804800.0,420916.66171003703,-280.847583643123,4010.0,20,28769,32399.6135766543,a30,0
296,2859376,110635.0,613.465909090909,518023.015151515,2097148,16555202.757575799,5949772.12121212,10605430.6363636,8,1804800.0,424233.87121212104,-283.621212121212,4010.0,20,28268,32149.7917412121,a30,0
297,2859376,117716.396946565,620.0,517715.81679389294,2097148,16594634.045801502,5612955.45038168,10981678.595419802,8,1804800.0,427520.812977099,-276.958015267176,4010.0,20,28098,31205.684915038197,a30,0
298,2859376,116413.34782608699,619.11231884058,518054.768115942,2097148,16595354.173913,5884504.60869565,10710849.565217402,8,1804800.0,430881.24637681205,-313.496376811594,4010.0,20,29673,37302.535736412996,a30,0
299,2859376,99441.038961039,604.0,519484.50216450205,2097148,9431282.11255411,2477274.49350649,6954007.61904762,8,1804800.0,434528.18614718603,-283.5670995671,4010.0,20,29917,34018.7424401732,a30,0
300,2859376,99312.36036036038,605.0630630630629,520805.891891892,2097148,7683443.6036036,1903052.9009009,5780390.7027027,8,1804800.0,438613.148648649,-201.067567567568,4010.0,20,94096,75867.8118897297,a30,0
301,2859376,97431.79130434779,603.591304347826,521099.68695652205,2097148,7817614.43478261,1763597.42608696,6054017.00869565,8,1804800.0,442497.839130435,-259.14347826087004,4047.0,20,219133,229816.535014578,a30,0
302,2859376,99126.0,601.25,516931.22807017603,2097148,7868804.94736842,1639376.38596491,6229428.56140351,8,1804800.0,446414.17105263204,-250.73684210526298,4047.0,20,216613,219804.14271599997,a30,0
303,2859376,73319.5517241379,580.120689655172,521245.155172414,2097148,7878326.13793104,1685105.20689655,6193220.93103448,8,1804800.0,450328.96551724104,-241.288793103448,4047.0,20,303459,296326.422491237,a30,0
304,2859376,76309.61085972849,593.466063348416,531893.248868778,2097148,7991950.08144796,1741277.35746606,6250672.7239819,8,1804800.0,454113.280542986,-191.782805429864,4047.0,20,198589,154133.862100778,a30,0
305,2859376,73375.7413793103,574.14224137931,515056.724137931,2097148,7900151.82758621,1621505.44827586,6278646.37931035,8,1804800.0,458118.392241379,-250.20258620689702,4047.0,20,498966,505237.935947819,a30,0
306,2859376,85362.2910798122,492.92488262910797,419764.882629108,2097148,8120740.95774648,1784767.36150235,6335973.59624413,8,1804800.0,462004.821596244,-255.957746478873,4047.0,20,58511,60609.262971000004,a30,0
307,2859376,139287.316666667,573.4416666666671,448399.033333333,2097148,8139208.8,1531641.9,6607566.9,8,1804800.0,465989.475,-212.758333333333,4047.0,20,598390,515233.52191025,a30,0
308,2859376,66670.1085271318,541.468992248062,488230.51162790705,2097148,10463205.240310099,2519867.1627907003,7943338.07751938,8,1804800.0,470040.99224806204,-359.67829457364303,4047.0,20,257943,375466.48877068603,a30,0
309,2859376,84063.435483871,526.439516129032,455534.08064516104,2097148,13195356.2258065,4043411.35483871,9151944.87096774,8,1804800.0,473663.858870968,-412.661290322581,4047.0,20,29961,50036.075688629004,a30,0
310,2859376,81338.1034482759,529.758620689655,461554.051724138,2097148,7789430.89655173,1728587.27586207,6060843.62068965,8,1804800.0,477780.50862069,-452.887931034483,4047.0,20,31672,58049.6279348276,a30,0
311,2859376,64407.4912280702,543.434210526316,492499.719298246,2097148,7867666.73684211,1742912.31578947,6124754.42105263,8,1804800.0,481823.399122807,-394.429824561404,4047.0,20,30480,48653.9286,a30,0
312,2859376,77332.76190476191,507.51515151515196,442830.164502165,2097148,7880963.84415584,1756600.0,6124363.84415584,8,1804800.0,485805.939393939,-403.350649350649,4047.0,20,30890,50423.602807013,a30,0
313,2859376,66447.9307359307,473.082251082251,418460.86580086604,2097148,7918340.01731602,1765545.24675325,6152794.77056277,8,1804800.0,489809.965367965,-356.991341991342,4051.0,20,30665,44346.8621232684,a30,0
314,2859376,58930.3376623377,458.311688311688,410854.97835497797,2097148,7941399.51515152,1664270.61471861,6277128.9004329005,8,1804800.0,493806.675324675,-358.077922077922,4051.0,20,30252,43882.754433039,a30,0
315,2859376,74019.63179916321,456.26359832635995,393655.012552301,2097148,7917279.39748954,1755441.80753138,6161837.58995816,8,1804800.0,497824.192468619,-390.02510460251,4051.0,20,31161,49234.1213245858,a30,0
316,2859376,78103.6909871245,460.43347639485,393874.334763949,2097148,8035528.03433476,1688261.73390558,6347266.30042919,8,1804800.0,501856.62231759704,-367.103004291845,4051.0,20,30650,45580.665387339104,a30,0
317,2859376,66671.15418502201,446.396475770925,390882.607929515,2097148,8117120.70484582,1795698.00881057,6321422.69603524,8,1804800.0,505845.37004405295,-373.246696035242,4051.0,20,30336,45868.710484017596,a30,0
318,2859376,84386.2577777778,465.235555555556,392443.466666667,2097148,8148070.61333333,1796657.10222222,6351413.51111111,8,1804800.0,509839.04,-365.071111111111,4051.0,20,29973,44327.1617504133,a30,0
